pH,Turbidez,Temperatura,TDS,ORP,OD,Etiqueta
2.9,15.0,18.3,1000.0,-790.0,2.2,Anomalia Quimica
7.7,3.0,25.6,919.0,495.0,9.4,Agua Segura
7.1,4.0,18.0,905.0,584.0,6.9,Agua Segura
3.9,10.0,27.7,1000.0,-305.0,2.4,Anomalia Quimica
7.9,3.0,28.5,995.0,461.0,6.4,Agua Segura
7.1,25.0,32.0,352.0,37.0,1.3,Anomalia Biologica/Estancamiento
8.0,0.0,15.9,515.0,359.0,9.8,Agua Segura
7.2,0.0,19.4,74.0,174.0,4.7,Agua Segura
6.9,207.0,24.6,842.0,203.0,6.0,Anomalia Fisica
7.5,2.0,16.2,85.0,183.0,4.3,Agua Segura
7.8,10.0,31.5,423.0,-4.0,1.8,Anomalia Biologica/Estancamiento
6.9,2.0,19.8,529.0,455.0,7.9,Agua Segura
6.9,1.0,24.2,793.0,261.0,7.7,Agua Segura
6.8,4000.0,24.3,695.0,572.0,9.5,Anomalia de Hardware
7.3,1.0,20.7,198.0,527.0,9.9,Agua Segura
7.2,0.0,21.9,85.0,143.0,4.1,Agua Segura
8.0,3.0,21.7,908.0,388.0,9.1,Agua Segura
7.8,218.0,24.0,418.0,230.0,4.4,Anomalia Fisica
8.4,222.0,19.4,485.0,181.0,7.6,Anomalia Fisica
7.0,0.0,22.1,164.0,202.0,9.7,Agua Segura
6.6,96.0,17.7,719.0,112.0,6.7,Anomalia Fisica
7.1,18.0,33.1,507.0,-30.0,1.1,Anomalia Biologica/Estancamiento
4.9,15.0,23.7,1000.0,-200.0,2.4,Anomalia Quimica
7.9,1.0,20.6,131.0,457.0,8.3,Agua Segura
7.4,0.0,21.5,803.0,356.0,9.6,Agua Segura
8.1,3.0,25.0,1000.0,380.0,7.9,Agua Segura
7.3,3.0,19.1,1000.0,366.0,7.9,Agua Segura
7.6,19.0,21.6,838.0,376.0,6.2,Anomalia Fisica
8.2,1.0,21.8,721.0,553.0,6.9,Agua Segura
7.4,0.0,22.6,507.0,229.0,9.2,Agua Segura
8.1,2.0,23.7,630.0,219.0,8.2,Agua Segura
6.8,2.0,21.6,192.0,279.0,7.7,Agua Segura
7.3,1.0,21.8,302.0,364.0,8.0,Agua Segura
6.1,13.0,32.2,672.0,-119.0,2.8,Anomalia Biologica/Estancamiento
7.5,2.0,29.4,556.0,471.0,8.2,Agua Segura
7.8,69.0,15.0,410.0,340.0,4.6,Anomalia Fisica
3.7,14.0,15.6,1000.0,-631.0,3.2,Anomalia Quimica
7.1,2.0,20.8,565.0,442.0,9.1,Agua Segura
2.0,6.0,24.1,1000.0,-564.0,3.4,Anomalia Quimica
7.2,3.0,21.3,503.0,435.0,8.4,Agua Segura
6.4,16.0,27.1,241.0,-19.0,0.5,Anomalia Biologica/Estancamiento
12.7,1.0,19.9,369.0,237.0,9.6,Anomalia de Hardware
8.2,19.0,31.6,540.0,-22.0,0.7,Anomalia Biologica/Estancamiento
6.8,3.0,18.9,1000.0,371.0,9.4,Agua Segura
6.8,1.0,25.1,747.0,305.0,6.9,Agua Segura
8.1,98.0,15.2,781.0,382.0,5.5,Anomalia Fisica
7.1,3.0,18.1,678.0,404.0,8.3,Agua Segura
7.5,3.0,18.4,924.0,178.0,6.3,Agua Segura
8.4,2.0,16.4,304.0,530.0,7.7,Agua Segura
2.8,14.0,19.7,1000.0,-491.0,3.5,Anomalia Quimica
7.6,28.0,22.1,343.0,225.0,6.8,Anomalia Fisica
6.8,0.0,28.6,455.0,547.0,8.4,Agua Segura
4.1,1.0,28.7,1000.0,-448.0,5.4,Anomalia Quimica
7.3,7.0,28.4,677.0,-34.0,1.6,Anomalia Biologica/Estancamiento
7.4,2.0,29.4,219.0,346.0,8.6,Agua Segura
7.6,1.0,29.6,536.0,429.0,9.8,Agua Segura
6.9,141.0,26.1,762.0,203.0,4.4,Anomalia Fisica
7.8,2.0,29.6,412.0,410.0,9.4,Agua Segura
6.8,1.0,21.8,565.0,169.0,4.1,Agua Segura
7.9,1.0,17.2,501.0,320.0,8.9,Agua Segura
6.7,2.0,25.4,463.0,218.0,9.0,Agua Segura
6.5,288.0,16.0,816.0,341.0,7.5,Anomalia Fisica
7.4,1.0,25.2,710.0,180.0,4.7,Agua Segura
7.0,2.0,26.4,646.0,505.0,7.3,Agua Segura
7.1,0.0,18.2,606.0,511.0,8.7,Agua Segura
6.6,232.0,27.7,474.0,384.0,6.0,Anomalia Fisica
7.5,0.0,24.1,184.0,487.0,8.3,Agua Segura
7.0,2.0,25.3,392.0,450.0,9.4,Agua Segura
7.0,1.0,26.7,668.0,618.0,7.0,Agua Segura
6.8,0.0,25.0,335.0,353.0,8.9,Agua Segura
7.5,25.0,34.2,199.0,-76.0,0.9,Anomalia Biologica/Estancamiento
7.5,2.0,15.9,718.0,257.0,8.9,Agua Segura
7.8,55.0,18.1,443.0,363.0,6.1,Anomalia Fisica
7.7,2.0,26.4,658.0,449.0,7.8,Agua Segura
8.1,1.0,17.4,209.0,431.0,7.0,Agua Segura
6.7,1.0,17.1,299.0,466.0,9.2,Agua Segura
6.8,3.0,16.1,951.0,421.0,9.6,Agua Segura
7.3,4.0,28.6,1000.0,372.0,9.0,Agua Segura
5.3,10.0,25.4,1000.0,-277.0,2.5,Anomalia Quimica
7.9,2.0,19.1,928.0,429.0,6.3,Agua Segura
7.7,3.0,28.3,183.0,264.0,7.7,Agua Segura
5.0,4.0,26.7,1000.0,-303.0,2.4,Anomalia Quimica
7.3,74.0,21.0,795.0,422.0,6.7,Anomalia Fisica
7.1,1.0,15.9,704.0,556.0,6.3,Agua Segura
6.9,2.0,28.6,720.0,556.0,6.6,Agua Segura
6.8,1.0,21.0,231.0,251.0,6.9,Agua Segura
8.0,230.0,25.9,921.0,317.0,7.5,Anomalia Fisica
7.8,1.0,24.1,677.0,612.0,6.5,Agua Segura
7.3,2.0,18.1,772.0,333.0,6.5,Agua Segura
7.7,2.0,23.7,733.0,179.0,5.1,Agua Segura
5.5,3.0,26.7,1000.0,-767.0,4.9,Anomalia Quimica
8.3,1.0,22.1,136.0,205.0,9.0,Agua Segura
7.5,2.0,29.7,793.0,208.0,9.5,Agua Segura
6.6,16.0,30.5,414.0,-67.0,1.7,Anomalia Biologica/Estancamiento
7.6,2.0,19.0,236.0,1000.0,9.6,Anomalia de Hardware
2.2,11.0,29.1,1000.0,-593.0,5.4,Anomalia Quimica
8.3,2.0,22.9,201.0,442.0,10.0,Agua Segura
7.9,1.0,24.9,681.0,191.0,9.7,Agua Segura
8.1,1.0,18.7,287.0,244.0,8.6,Agua Segura
7.1,0.0,27.8,443.0,518.0,6.7,Agua Segura
7.8,29.0,31.3,578.0,54.0,2.9,Anomalia Biologica/Estancamiento
7.4,1.0,20.2,726.0,304.0,9.1,Agua Segura
7.9,2.0,23.0,672.0,530.0,6.5,Agua Segura
8.2,0.0,16.4,215.0,243.0,9.3,Agua Segura
6.6,241.0,18.1,377.0,152.0,6.5,Anomalia Fisica
7.7,0.0,19.4,674.0,952.0,9.3,Anomalia de Hardware
7.5,74.0,23.2,878.0,393.0,5.9,Anomalia Fisica
7.8,1.0,25.8,246.0,565.0,6.7,Agua Segura
7.5,0.0,22.5,729.0,449.0,8.0,Agua Segura
8.1,1.0,20.5,67.0,141.0,5.7,Agua Segura
8.1,1.0,17.7,293.0,391.0,7.9,Agua Segura
7.8,1.0,25.4,339.0,332.0,6.3,Agua Segura
7.1,1.0,21.0,698.0,196.0,9.3,Agua Segura
7.9,0.0,19.1,693.0,605.0,8.9,Agua Segura
8.2,0.0,22.8,696.0,356.0,7.8,Agua Segura
7.5,2.0,18.9,654.0,226.0,7.5,Agua Segura
8.1,2.0,16.8,508.0,518.0,9.3,Agua Segura
7.8,0.0,22.0,54.0,546.0,6.6,Agua Segura
7.0,2.0,26.4,343.0,463.0,9.8,Agua Segura
13.7,2.0,25.3,243.0,465.0,9.1,Anomalia de Hardware
7.2,0.0,23.9,299.0,498.0,10.1,Agua Segura
6.6,2.0,27.4,360.0,270.0,8.8,Agua Segura
8.1,1.0,18.4,465.0,510.0,8.9,Agua Segura
8.3,22.0,34.4,490.0,-69.0,1.1,Anomalia Biologica/Estancamiento
6.9,1.0,26.6,638.0,310.0,8.3,Agua Segura
7.9,4000.0,22.1,738.0,559.0,9.5,Anomalia de Hardware
7.6,3.0,25.4,709.0,301.0,7.8,Agua Segura
7.2,60.0,17.7,857.0,326.0,7.9,Anomalia Fisica
6.7,1.0,16.0,237.0,592.0,9.7,Agua Segura
7.8,1.0,20.2,388.0,385.0,6.8,Agua Segura
8.1,1.0,27.6,722.0,401.0,6.5,Agua Segura
7.5,3.0,25.2,920.0,292.0,6.2,Agua Segura
8.0,0.0,25.6,403.0,591.0,9.7,Agua Segura
7.9,3.0,28.6,418.0,469.0,8.4,Agua Segura
6.9,2.0,20.5,413.0,215.0,8.3,Agua Segura
6.8,17.0,33.7,558.0,30.0,2.9,Anomalia Biologica/Estancamiento
8.1,3.0,25.0,1000.0,374.0,9.0,Agua Segura
8.2,2.0,28.2,404.0,362.0,6.9,Agua Segura
4.4,13.0,20.5,1000.0,-312.0,2.2,Anomalia Quimica
6.4,119.0,25.4,459.0,176.0,7.2,Anomalia Fisica
7.1,0.0,19.5,568.0,407.0,8.3,Agua Segura
7.6,2.0,23.3,126.0,218.0,7.5,Agua Segura
6.8,2.0,28.1,127.0,236.0,7.5,Agua Segura
7.4,3.0,21.3,988.0,220.0,7.1,Agua Segura
7.4,3.0,26.2,966.0,303.0,7.2,Agua Segura
6.5,179.0,18.5,666.0,215.0,5.2,Anomalia Fisica
13.2,0.0,21.5,519.0,583.0,10.1,Anomalia de Hardware
7.4,2.0,23.9,309.0,273.0,6.8,Agua Segura
7.3,2.0,21.3,593.0,591.0,10.0,Agua Segura
7.7,1.0,17.8,209.0,194.0,6.2,Agua Segura
7.5,1.0,29.1,320.0,537.0,6.1,Agua Segura
8.2,4000.0,23.6,544.0,536.0,8.3,Anomalia de Hardware
6.7,0.0,21.2,606.0,407.0,7.1,Agua Segura
6.7,1.0,15.5,749.0,162.0,5.0,Agua Segura
6.9,0.0,19.3,242.0,172.0,5.3,Agua Segura
8.3,14.0,29.0,580.0,45.0,0.0,Anomalia Biologica/Estancamiento
7.4,0.0,20.6,98.0,341.0,9.9,Agua Segura
7.3,2.0,17.4,118.0,487.0,8.6,Agua Segura
6.7,1.0,22.9,58.0,496.0,9.5,Agua Segura
6.8,17.0,35.0,249.0,-26.0,1.8,Anomalia Biologica/Estancamiento
7.3,173.0,17.9,513.0,327.0,7.4,Anomalia Fisica
6.6,1.0,16.5,477.0,226.0,6.6,Agua Segura
8.1,2.0,15.5,713.0,439.0,7.5,Agua Segura
6.8,54.0,23.6,354.0,123.0,6.2,Anomalia Fisica
7.0,0.0,28.8,56.0,400.0,5.9,Agua Segura
7.3,0.0,21.0,776.0,182.0,4.2,Agua Segura
6.7,2.0,20.4,704.0,483.0,6.9,Agua Segura
2.5,3.0,18.0,1000.0,-733.0,3.4,Anomalia Quimica
7.8,1.0,26.1,173.0,580.0,8.3,Agua Segura
7.6,2.0,26.0,792.0,223.0,8.3,Agua Segura
6.7,1.0,21.1,808.0,394.0,9.1,Agua Segura
6.7,1.0,27.7,121.0,386.0,7.8,Agua Segura
6.8,2.0,15.7,702.0,999.0,7.3,Anomalia de Hardware
7.0,0.0,15.6,114.0,488.0,9.3,Agua Segura
7.8,2.0,24.2,227.0,190.0,5.2,Agua Segura
7.0,0.0,21.6,246.0,400.0,7.3,Agua Segura
7.1,2.0,26.8,322.0,524.0,6.0,Agua Segura
3.9,1.0,20.8,1000.0,-401.0,4.5,Anomalia Quimica
6.6,1.0,21.0,553.0,605.0,6.6,Agua Segura
7.1,3.0,26.2,925.0,526.0,9.2,Agua Segura
6.7,2.0,23.8,328.0,427.0,6.9,Agua Segura
8.4,0.0,29.3,535.0,522.0,8.6,Agua Segura
3.0,10.0,17.0,1000.0,-366.0,4.6,Anomalia Quimica
7.7,1.0,18.0,432.0,373.0,6.7,Agua Segura
7.1,1.0,15.4,710.0,508.0,9.1,Agua Segura
7.0,40.0,22.3,328.0,189.0,5.7,Anomalia Fisica
6.6,1.0,29.8,437.0,434.0,9.4,Agua Segura
8.3,2.0,27.4,289.0,501.0,6.8,Agua Segura
8.4,139.0,20.3,544.0,393.0,7.8,Anomalia Fisica
6.7,29.0,29.1,631.0,-16.0,1.6,Anomalia Biologica/Estancamiento
7.9,3.0,25.5,954.0,593.0,7.0,Agua Segura
8.2,2.0,21.8,443.0,526.0,6.8,Agua Segura
6.9,14.0,31.6,257.0,16.0,1.8,Anomalia Biologica/Estancamiento
7.5,25.0,25.5,281.0,-38.0,2.6,Anomalia Biologica/Estancamiento
7.5,0.0,21.7,353.0,382.0,8.6,Agua Segura
6.7,4000.0,20.5,357.0,239.0,8.9,Anomalia de Hardware
7.4,76.0,20.1,527.0,310.0,7.1,Anomalia Fisica
6.7,109.0,28.4,893.0,288.0,4.2,Anomalia Fisica
7.1,223.0,18.9,936.0,165.0,3.8,Anomalia Fisica
7.4,2.0,24.7,394.0,336.0,10.0,Agua Segura
7.2,2.0,30.2,399.0,295.0,7.8,Agua Segura
6.7,2.0,16.3,657.0,522.0,9.5,Agua Segura
8.1,0.0,21.3,632.0,563.0,10.1,Agua Segura
7.2,0.0,22.0,559.0,445.0,8.9,Agua Segura
7.0,2.0,20.7,440.0,392.0,7.4,Agua Segura
4.0,13.0,18.9,1000.0,-325.0,4.8,Anomalia Quimica
8.1,1.0,18.1,143.0,295.0,7.6,Agua Segura
8.2,1.0,24.4,650.0,506.0,6.7,Agua Segura
8.1,2.0,24.5,531.0,505.0,7.7,Agua Segura
7.1,4.0,28.0,981.0,246.0,7.7,Agua Segura
2.2,3.0,18.2,1000.0,-646.0,2.2,Anomalia Quimica
8.4,3.0,16.6,637.0,565.0,6.5,Agua Segura
7.1,4000.0,26.0,471.0,276.0,9.3,Anomalia de Hardware
4.3,9.0,29.6,1000.0,-673.0,5.4,Anomalia Quimica
7.2,24.0,28.8,273.0,-19.0,2.6,Anomalia Biologica/Estancamiento
7.3,1.0,19.8,124.0,360.0,6.6,Agua Segura
7.3,3.0,19.9,665.0,199.0,5.2,Agua Segura
4.0,11.0,21.2,1000.0,-172.0,3.0,Anomalia Quimica
7.3,1.0,24.6,130.0,471.0,9.7,Agua Segura
7.3,2.0,17.8,569.0,352.0,7.7,Agua Segura
7.4,28.0,34.8,446.0,22.0,2.0,Anomalia Biologica/Estancamiento
8.2,2.0,22.4,621.0,239.0,9.1,Agua Segura
7.5,2.0,27.8,603.0,238.0,6.7,Agua Segura
8.2,3.0,18.2,303.0,298.0,8.6,Agua Segura
7.0,30.0,27.2,285.0,-62.0,0.2,Anomalia Biologica/Estancamiento
7.8,1.0,15.4,471.0,82.0,4.2,Agua Segura
7.8,0.0,27.8,404.0,311.0,9.3,Agua Segura
4.8,13.0,28.2,1000.0,-250.0,3.0,Anomalia Quimica
6.5,30.0,30.8,388.0,-40.0,0.6,Anomalia Biologica/Estancamiento
7.2,3.0,19.7,897.0,600.0,6.3,Agua Segura
7.3,2.0,24.1,131.0,549.0,7.9,Agua Segura
7.5,0.0,24.3,752.0,187.0,9.0,Agua Segura
7.6,1.0,23.6,269.0,342.0,6.2,Agua Segura
5.3,3.0,28.2,1000.0,-363.0,2.3,Anomalia Quimica
4.9,13.0,18.0,1000.0,-606.0,4.4,Anomalia Quimica
4.4,13.0,22.7,1000.0,-155.0,5.8,Anomalia Quimica
13.7,1.0,16.8,450.0,451.0,8.0,Anomalia de Hardware
7.9,32.0,29.7,645.0,307.0,6.6,Anomalia Fisica
7.7,0.0,21.7,73.0,226.0,7.6,Agua Segura
6.7,3.0,16.3,911.0,245.0,6.9,Agua Segura
8.0,2.0,21.7,349.0,527.0,6.6,Agua Segura
6.8,1.0,27.2,143.0,547.0,8.5,Agua Segura
8.2,1.0,25.4,305.0,367.0,7.7,Agua Segura
5.3,11.0,21.4,1000.0,-264.0,3.4,Anomalia Quimica
8.0,0.0,18.3,384.0,399.0,6.7,Agua Segura
14.0,1.0,18.4,579.0,283.0,8.7,Anomalia de Hardware
7.1,2.0,27.6,774.0,303.0,8.3,Agua Segura
8.2,1.0,29.1,632.0,396.0,9.8,Agua Segura
7.5,0.0,19.8,76.0,481.0,8.8,Agua Segura
7.6,1.0,28.0,568.0,198.0,8.2,Agua Segura
4.0,11.0,17.9,1000.0,-751.0,5.9,Anomalia Quimica
8.3,2.0,20.2,370.0,206.0,9.7,Agua Segura
7.3,8.0,30.6,238.0,-85.0,1.5,Anomalia Biologica/Estancamiento
7.2,2.0,22.9,259.0,213.0,8.2,Agua Segura
7.4,1.0,29.0,228.0,264.0,8.3,Agua Segura
8.2,5.0,31.0,289.0,52.0,0.3,Anomalia Biologica/Estancamiento
5.5,13.0,17.5,1000.0,-265.0,3.6,Anomalia Quimica
8.2,1.0,29.5,726.0,319.0,8.5,Agua Segura
8.0,1.0,28.3,140.0,110.0,4.4,Agua Segura
6.9,2.0,23.2,429.0,332.0,6.3,Agua Segura
7.0,16.0,34.0,313.0,4.0,1.8,Anomalia Biologica/Estancamiento
7.9,25.0,31.8,537.0,-40.0,2.1,Anomalia Biologica/Estancamiento
7.0,1.0,17.8,676.0,281.0,8.9,Agua Segura
5.4,11.0,22.9,1000.0,-790.0,2.5,Anomalia Quimica
7.7,1.0,16.8,318.0,-2.0,0.0,Anomalia de Hardware
7.9,1.0,17.2,308.0,582.0,9.3,Agua Segura
8.4,0.0,21.6,773.0,290.0,8.7,Agua Segura
6.8,1.0,28.1,532.0,324.0,6.3,Agua Segura
8.3,2.0,26.3,675.0,426.0,8.5,Agua Segura
2.6,11.0,16.2,1000.0,-372.0,2.4,Anomalia Quimica
7.1,2.0,21.6,681.0,256.0,7.7,Agua Segura
7.8,1.0,18.7,785.0,577.0,6.6,Agua Segura
7.7,1.0,28.3,712.0,443.0,7.8,Agua Segura
7.9,1.0,25.1,520.0,522.0,7.4,Agua Segura
8.2,3.0,29.3,970.0,300.0,6.6,Agua Segura
6.6,0.0,21.1,197.0,630.0,9.1,Agua Segura
8.3,2.0,22.0,612.0,433.0,7.3,Agua Segura
8.3,2.0,24.2,130.0,109.0,4.5,Agua Segura
7.7,1.0,21.0,261.0,375.0,7.7,Agua Segura
8.4,2.0,26.0,225.0,340.0,7.2,Agua Segura
7.7,2.0,18.2,177.0,168.0,5.2,Agua Segura
8.3,190.0,26.5,913.0,148.0,7.3,Anomalia Fisica
7.4,1.0,29.4,84.0,374.0,9.7,Agua Segura
7.4,0.0,24.1,209.0,174.0,4.1,Agua Segura
6.7,2.0,26.7,99.0,433.0,9.0,Agua Segura
7.1,1.0,17.3,181.0,226.0,7.4,Agua Segura
8.0,1.0,26.9,102.0,598.0,8.5,Agua Segura
6.2,19.0,29.1,280.0,-15.0,1.7,Anomalia Biologica/Estancamiento
7.1,2.0,25.8,121.0,251.0,8.1,Agua Segura
7.3,1.0,24.2,218.0,535.0,9.4,Agua Segura
7.8,11.0,29.1,598.0,17.0,0.2,Anomalia Biologica/Estancamiento
6.7,3.0,24.1,999.0,576.0,9.3,Agua Segura
6.8,2.0,22.6,114.0,503.0,8.5,Agua Segura
6.9,2.0,21.3,591.0,231.0,9.4,Agua Segura
7.3,1.0,16.5,701.0,503.0,7.0,Agua Segura
2.9,12.0,25.8,1000.0,-271.0,4.8,Anomalia Quimica
7.1,0.0,17.2,751.0,576.0,9.5,Agua Segura
7.2,1.0,28.2,49.0,439.0,8.8,Agua Segura
7.9,0.0,24.6,731.0,417.0,8.3,Agua Segura
6.8,1.0,18.9,111.0,279.0,6.1,Agua Segura
7.0,1.0,18.9,286.0,168.0,4.2,Agua Segura
6.9,3.0,20.6,936.0,380.0,8.2,Agua Segura
7.9,1.0,27.2,485.0,566.0,8.2,Agua Segura
7.3,3.0,28.0,1000.0,348.0,7.5,Agua Segura
7.2,14.0,26.2,352.0,-69.0,2.8,Anomalia Biologica/Estancamiento
8.2,2.0,15.1,179.0,307.0,9.8,Agua Segura
4.3,1.0,26.3,1000.0,-806.0,4.7,Anomalia Quimica
7.8,0.0,19.1,471.0,592.0,9.1,Agua Segura
7.7,2.0,17.3,526.0,333.0,9.8,Agua Segura
7.8,2.0,29.7,749.0,467.0,8.9,Agua Segura
6.7,2.0,24.1,140.0,487.0,7.5,Agua Segura
8.2,0.0,26.8,64.0,290.0,6.4,Agua Segura
7.5,2.0,17.4,50.0,547.0,8.2,Agua Segura
8.0,25.0,34.3,317.0,43.0,2.1,Anomalia Biologica/Estancamiento
6.9,1.0,29.0,560.0,194.0,4.8,Agua Segura
6.7,229.0,19.0,732.0,202.0,6.9,Anomalia Fisica
8.1,3.0,23.2,1000.0,517.0,7.8,Agua Segura
8.4,69.0,27.2,445.0,171.0,7.0,Anomalia Fisica
7.4,1.0,23.0,534.0,307.0,7.6,Agua Segura
7.8,0.0,19.0,756.0,448.0,6.4,Agua Segura
8.5,279.0,25.3,458.0,294.0,6.4,Anomalia Fisica
7.6,1.0,20.7,538.0,364.0,7.3,Agua Segura
8.4,79.0,28.5,477.0,207.0,4.9,Anomalia Fisica
8.3,3.0,17.2,949.0,470.0,10.0,Agua Segura
6.8,261.0,23.6,383.0,341.0,7.8,Anomalia Fisica
7.1,2.0,17.4,655.0,280.0,6.4,Agua Segura
4.5,8.0,28.6,1000.0,-250.0,4.1,Anomalia Quimica
6.9,3.0,26.7,970.0,470.0,6.6,Agua Segura
7.3,1.0,22.7,444.0,401.0,9.1,Agua Segura
6.6,3.0,20.9,951.0,261.0,7.4,Agua Segura
7.9,0.0,22.6,673.0,510.0,7.2,Agua Segura
3.1,6.0,16.1,1000.0,-219.0,3.5,Anomalia Quimica
8.1,0.0,20.4,122.0,264.0,6.7,Agua Segura
7.0,0.0,25.9,204.0,127.0,5.6,Agua Segura
4.2,6.0,23.1,1000.0,-162.0,4.2,Anomalia Quimica
7.3,2.0,28.7,235.0,489.0,7.4,Agua Segura
3.3,7.0,19.7,1000.0,-468.0,3.2,Anomalia Quimica
7.9,3.0,26.2,983.0,384.0,7.5,Agua Segura
7.4,16.0,26.3,518.0,27.0,2.6,Anomalia Biologica/Estancamiento
7.3,2.0,25.3,222.0,390.0,9.3,Agua Segura
8.2,2.0,16.9,236.0,138.0,5.4,Agua Segura
7.0,4000.0,18.5,345.0,518.0,6.5,Anomalia de Hardware
7.8,26.0,27.4,205.0,-89.0,2.8,Anomalia Biologica/Estancamiento
7.7,1.0,24.3,669.0,561.0,9.7,Agua Segura
7.6,1.0,23.3,806.0,586.0,8.1,Agua Segura
7.4,1.0,20.0,664.0,316.0,9.2,Agua Segura
7.7,3.0,21.8,909.0,378.0,8.5,Agua Segura
6.7,2.0,19.8,93.0,519.0,9.2,Agua Segura
4.2,6.0,18.9,1000.0,-784.0,5.5,Anomalia Quimica
8.2,2.0,18.7,202.0,307.0,9.7,Agua Segura
2.0,1.0,16.4,1000.0,-286.0,3.9,Anomalia Quimica
7.1,1.0,30.1,572.0,332.0,8.2,Agua Segura
4.5,14.0,27.4,1000.0,-323.0,6.3,Anomalia Quimica
5.4,5.0,17.3,1000.0,-760.0,6.0,Anomalia Quimica
7.1,2.0,15.5,245.0,431.0,6.5,Agua Segura
8.2,299.0,23.6,539.0,217.0,4.1,Anomalia Fisica
7.8,0.0,20.2,516.0,400.0,6.6,Agua Segura
8.0,4000.0,27.5,321.0,321.0,7.3,Anomalia de Hardware
8.3,0.0,17.4,693.0,553.0,9.9,Agua Segura
6.7,0.0,30.0,303.0,267.0,6.4,Agua Segura
7.7,4000.0,21.8,379.0,436.0,7.3,Anomalia de Hardware
8.4,1.0,28.6,66.0,379.0,10.0,Agua Segura
7.7,3.0,19.0,122.0,565.0,8.9,Agua Segura
7.7,0.0,27.6,345.0,318.0,8.6,Agua Segura
6.5,15.0,30.7,623.0,2.0,2.7,Anomalia Biologica/Estancamiento
6.9,1.0,23.3,112.0,319.0,8.6,Agua Segura
7.2,1.0,15.8,579.0,405.0,9.8,Agua Segura
6.4,28.0,27.9,662.0,-82.0,2.4,Anomalia Biologica/Estancamiento
7.6,276.0,27.6,461.0,342.0,7.4,Anomalia Fisica
7.9,20.0,22.2,542.0,156.0,6.3,Anomalia Fisica
6.7,2.0,22.3,624.0,411.0,8.5,Agua Segura
7.3,1.0,28.1,788.0,555.0,7.2,Agua Segura
7.9,1.0,25.4,221.0,431.0,5.9,Agua Segura
7.4,25.0,34.3,630.0,19.0,1.0,Anomalia Biologica/Estancamiento
3.6,2.0,22.7,1000.0,-706.0,5.0,Anomalia Quimica
7.9,1.0,24.1,71.0,234.0,7.2,Agua Segura
7.6,2.0,20.9,141.0,997.0,9.8,Anomalia de Hardware
5.2,4.0,28.0,1000.0,-511.0,4.3,Anomalia Quimica
6.9,2.0,26.9,99.0,454.0,7.5,Agua Segura
8.0,1.0,18.6,586.0,363.0,9.8,Agua Segura
7.1,4000.0,29.2,460.0,252.0,6.7,Anomalia de Hardware
8.2,1.0,16.0,123.0,580.0,6.2,Agua Segura
7.7,2.0,24.7,751.0,315.0,7.9,Agua Segura
8.1,1.0,15.3,356.0,562.0,8.8,Agua Segura
8.1,0.0,18.6,716.0,402.0,9.4,Agua Segura
7.0,3.0,23.9,902.0,480.0,9.4,Agua Segura
7.6,4.0,29.4,968.0,591.0,6.1,Agua Segura
7.7,3.0,27.4,937.0,538.0,8.5,Agua Segura
7.0,1.0,15.6,187.0,573.0,6.9,Agua Segura
7.0,2.0,19.1,146.0,490.0,8.3,Agua Segura
6.8,0.0,18.2,664.0,428.0,7.1,Agua Segura
7.3,143.0,24.0,380.0,366.0,6.8,Anomalia Fisica
7.8,2.0,26.9,259.0,101.0,5.8,Agua Segura
13.5,0.0,16.5,444.0,416.0,10.0,Anomalia de Hardware
7.5,0.0,16.1,291.0,552.0,10.1,Agua Segura
5.0,12.0,17.3,1000.0,-777.0,4.0,Anomalia Quimica
6.7,3.0,25.6,1000.0,564.0,6.7,Agua Segura
3.5,7.0,22.2,1000.0,-226.0,3.8,Anomalia Quimica
8.3,0.0,17.9,638.0,149.0,5.7,Agua Segura
7.6,2.0,24.9,339.0,379.0,7.1,Agua Segura
7.5,1.0,24.5,100.0,477.0,8.5,Agua Segura
3.0,14.0,28.5,1000.0,-633.0,6.0,Anomalia Quimica
2.1,7.0,26.1,1000.0,-291.0,3.9,Anomalia Quimica
7.3,2.0,16.7,539.0,113.0,3.7,Agua Segura
8.2,0.0,29.1,79.0,153.0,5.7,Agua Segura
7.6,20.0,31.5,499.0,-27.0,2.3,Anomalia Biologica/Estancamiento
7.2,2.0,21.1,599.0,424.0,7.3,Agua Segura
8.3,1.0,28.3,643.0,256.0,9.1,Agua Segura
13.0,1.0,20.3,626.0,547.0,6.4,Anomalia de Hardware
8.3,3.0,20.2,1000.0,403.0,8.6,Agua Segura
8.0,2.0,15.7,593.0,620.0,9.4,Agua Segura
7.7,3.0,19.5,1000.0,275.0,8.5,Agua Segura
7.3,25.0,31.6,453.0,-11.0,2.8,Anomalia Biologica/Estancamiento
6.8,2.0,29.1,82.0,97.0,4.7,Agua Segura
7.9,1.0,19.5,401.0,342.0,6.3,Agua Segura
8.0,4.0,16.6,928.0,439.0,8.7,Agua Segura
6.8,2.0,19.0,291.0,565.0,8.5,Agua Segura
7.7,2.0,21.0,651.0,287.0,9.2,Agua Segura
6.3,10.0,25.5,577.0,-40.0,2.4,Anomalia Biologica/Estancamiento
7.4,3.0,24.7,993.0,477.0,8.7,Agua Segura
7.9,1.0,22.3,62.0,479.0,9.7,Agua Segura
7.9,78.0,17.2,870.0,127.0,5.5,Anomalia Fisica
6.7,0.0,23.0,357.0,552.0,8.5,Agua Segura
